customer_id,age,location,signup_date,subscription_type,last_payment_date,payment_delay_days,failed_payments_count,avg_weekly_usage_hours,days_since_last_login,courses_completed,tickets_raised,last_ticket_days
2302,41,Chicago,675,Yearly,435,9,4,5.31,82,3,1,214.0
2303,54,New York,527,Monthly,439,3,4,9.37,175,8,1,292.0
2304,36,New York,572,Yearly,464,7,4,1.9,24,7,4,362.0
2305,51,Los Angeles,578,Monthly,547,7,1,11.03,548,8,2,54.0
2306,32,New York,453,Monthly,319,11,3,19.72,243,10,5,187.0
2307,19,Chicago,590,Monthly,437,5,4,19.15,400,5,2,191.0
2308,39,New York,269,Monthly,95,4,4,19.91,177,5,4,123.0
2309,38,New York,80,Monthly,65,5,0,16.74,55,7,0,
2310,56,Los Angeles,654,Yearly,595,13,2,14.67,566,6,3,326.0
2311,56,Los Angeles,34,Yearly,28,9,1,11.35,31,8,0,
2312,56,Chicago,136,Yearly,132,10,3,8.51,38,5,5,351.0
2313,55,New York,23,Yearly,18,3,3,8.88,7,1,2,154.0
2314,47,New York,595,Monthly,191,1,1,3.81,266,9,5,191.0
2315,51,Los Angeles,584,Yearly,463,6,0,18.95,70,1,0,
2316,25,Seattle,165,Monthly,155,7,1,2.38,118,4,0,
2317,24,New York,81,Yearly,48,12,0,18.7,44,4,0,
2318,60,Austin,56,Monthly,54,15,2,11.12,28,0,2,107.0
2319,39,Chicago,242,Monthly,110,1,4,2.61,83,0,4,341.0
2320,33,Los Angeles,538,Yearly,516,15,2,11.06,177,7,1,279.0
2321,30,Denver,638,Monthly,200,15,1,15.85,243,7,1,79.0
2322,28,Austin,142,Monthly,125,2,1,0.61,54,5,5,245.0
2323,56,New York,9,Yearly,7,0,2,0.46,2,0,1,340.0
2324,31,Los Angeles,362,Monthly,215,13,2,4.23,90,0,3,268.0
2325,35,Clarktown,125,Monthly,45,11,2,19.27,2,5,2,16.0
2326,58,Chicago,35,Yearly,30,6,4,17.25,22,10,4,220.0
2327,41,Chicago,531,Yearly,388,0,0,2.41,228,6,4,252.0
2328,53,Chicago,475,Yearly,338,1,2,2.4,352,4,5,305.0
2329,45,New York,525,Yearly,120,2,4,17.15,332,2,5,266.0
2330,57,Austin,311,Yearly,104,13,1,15.05,168,6,3,240.0
2331,39,Los Angeles,527,Monthly,164,14,3,8.87,495,7,3,43.0
2332,20,Los Angeles,246,Yearly,128,12,0,0.16,129,8,1,321.0
2333,18,Los Angeles,659,Monthly,521,14,1,11.19,309,7,4,111.0
2334,24,New York,167,Monthly,87,8,0,1.55,113,9,4,21.0
2335,53,Los Angeles,408,Monthly,45,8,3,3.99,314,1,4,324.0
2336,39,Chicago,423,Yearly,200,8,1,7.52,275,5,2,209.0
2337,55,New York,445,Monthly,151,14,3,12.07,290,2,5,329.0
2338,31,New York,319,Monthly,75,12,4,9.22,119,0,3,37.0
2339,40,Chicago,151,Yearly,93,8,2,0.44,67,2,2,271.0
2340,57,Denver,712,Yearly,298,13,4,13.04,530,9,0,
2341,60,Chicago,277,Yearly,187,6,4,3.68,123,5,2,220.0
2342,38,Chicago,603,Yearly,134,7,0,17.25,449,5,2,42.0
2343,59,Chicago,541,Monthly,118,0,4,10.55,166,2,5,34.0
2344,52,Chicago,361,Monthly,86,7,0,2.63,248,0,4,156.0
2345,47,New Lindsaymouth,208,Yearly,50,8,3,14.89,33,4,0,
2346,48,Denver,336,Yearly,303,1,0,7.52,68,5,1,21.0
2347,58,Chicago,167,Yearly,80,8,0,3.09,86,8,0,
2348,21,Chicago,540,Monthly,453,11,4,19.37,531,2,3,174.0
2349,29,Oliviahaven,104,Monthly,51,0,1,13.42,60,5,2,313.0
2350,52,Los Angeles,591,Yearly,449,4,3,8.5,547,10,1,94.0
2351,60,Austin,568,Monthly,44,2,0,10.53,211,5,3,335.0
2352,58,Denver,470,Yearly,221,1,3,14.29,114,9,3,203.0
2353,49,Ayersside,720,Monthly,661,8,2,16.74,196,1,2,212.0
2354,60,New York,325,Yearly,27,15,4,5.33,323,0,2,162.0
2355,57,Chicago,175,Yearly,86,13,2,4.82,127,3,4,177.0
2356,38,Austin,588,Yearly,196,15,2,15.1,503,2,3,150.0
2357,37,Chicago,596,Yearly,181,10,0,0.34,564,9,1,353.0
2358,35,Chicago,557,Yearly,551,1,3,0.75,105,4,0,
2359,26,Los Angeles,588,Monthly,562,11,4,17.14,194,0,2,328.0
2360,44,Los Angeles,4,Monthly,3,13,0,5.01,3,8,0,
2361,48,Chicago,84,Monthly,30,9,2,14.15,71,5,4,187.0
2362,26,New York,326,Monthly,15,11,0,16.63,61,6,5,203.0
2363,59,Austin,486,Monthly,481,7,2,15.23,461,7,3,254.0
2364,42,Chicago,417,Yearly,270,3,2,14.06,206,7,5,351.0
2365,60,Los Angeles,525,Monthly,58,11,0,18.36,251,2,1,131.0
2366,31,Denver,139,Yearly,86,15,4,3.82,117,7,0,
2367,32,New York,311,Monthly,282,10,0,12.68,211,1,2,336.0
2368,40,Chicago,14,Monthly,3,10,0,4.73,13,3,3,284.0
2369,41,Chicago,110,Yearly,56,5,0,0.98,47,10,4,240.0
2370,29,Los Angeles,606,Monthly,283,13,3,0.36,158,4,5,323.0
2371,48,West Dawn,477,Monthly,442,6,2,17.68,190,1,5,72.0
2372,53,Maryfort,343,Yearly,12,3,0,8.45,74,0,1,225.0
2373,22,Chicago,639,Yearly,587,9,2,0.36,607,2,4,322.0
2374,31,Los Angeles,315,Monthly,275,5,4,7.84,220,10,3,355.0
2375,23,Los Angeles,723,Monthly,243,5,4,5.49,313,0,5,167.0
2376,27,Austin,332,Yearly,236,6,0,2.13,239,3,5,205.0
2377,43,Los Angeles,187,Yearly,87,10,4,3.89,81,7,0,
2378,54,New York,201,Yearly,38,9,1,12.93,106,3,1,41.0
2379,52,Denver,653,Yearly,212,11,3,17.25,230,2,1,88.0
2380,41,New York,372,Yearly,249,7,1,18.81,60,0,4,194.0
2381,56,West Susanberg,447,Yearly,135,0,0,6.32,232,9,2,11.0
2382,33,Riggsside,618,Yearly,459,4,0,7.9,543,6,2,10.0
2383,18,Austin,667,Monthly,185,1,2,6.47,100,7,4,156.0
2384,50,New York,328,Monthly,286,1,1,11.49,108,5,2,174.0
2385,20,Chicago,422,Monthly,49,14,4,15.7,271,2,2,65.0
2386,57,Chicago,425,Yearly,398,4,2,7.8,171,1,5,27.0
2387,40,Seattle,304,Monthly,104,6,0,14.8,31,2,1,119.0
2388,56,New York,576,Yearly,18,14,1,4.26,211,0,0,
2389,50,Los Angeles,72,Monthly,70,15,4,17.5,14,7,3,126.0
2390,35,Chicago,369,Yearly,209,8,0,8.97,214,8,3,235.0
2391,40,New York,554,Yearly,116,2,0,14.36,228,8,3,77.0
2392,23,Los Angeles,448,Monthly,1,4,3,5.84,151,8,0,
2393,50,New York,582,Yearly,35,2,0,16.08,173,0,3,357.0
2394,38,Austin,466,Monthly,284,14,1,14.38,432,7,4,146.0
2395,43,Chicago,328,Monthly,291,2,1,7.48,198,5,0,
2396,21,Chicago,121,Yearly,113,4,4,16.14,113,9,2,189.0
2397,55,New York,24,Yearly,24,15,3,3.12,24,7,4,226.0
2398,28,Chicago,699,Monthly,554,13,1,5.4,248,0,5,216.0
2399,40,Chicago,336,Monthly,207,8,0,16.24,291,5,3,330.0
2400,46,Chicago,272,Monthly,207,7,3,18.53,55,4,5,112.0
2401,21,Millerbury,726,Monthly,154,8,1,10.99,620,0,2,218.0
2402,58,Chicago,44,Yearly,29,6,0,7.21,18,1,4,316.0
2403,35,Chicago,388,Monthly,188,2,4,2.45,110,5,3,90.0
2404,44,Chicago,209,Yearly,11,5,3,8.22,56,5,0,
2405,32,Chicago,329,Yearly,260,11,4,12.56,15,6,2,47.0
2406,49,New York,54,Monthly,1,3,3,7.64,37,7,4,9.0
2407,38,Denver,552,Monthly,507,13,4,10.11,503,1,3,34.0
2408,50,Chicago,501,Yearly,294,2,3,14.39,246,8,2,318.0
2409,43,Seattle,385,Yearly,115,5,0,0.0,76,10,0,
2410,55,Los Angeles,647,Yearly,566,1,3,15.55,518,1,0,
2411,28,New York,596,Monthly,357,9,2,15.12,298,5,4,343.0
2412,22,Los Angeles,31,Yearly,24,5,0,12.95,5,0,5,258.0
2413,32,Rayfurt,552,Monthly,408,7,0,13.23,6,6,2,261.0
2414,47,Los Angeles,256,Monthly,4,14,3,16.25,193,7,0,
2415,46,New York,16,Monthly,7,13,0,10.06,5,9,2,185.0
2416,24,Chicago,691,Yearly,307,15,0,15.57,394,9,2,152.0
2417,52,Chicago,113,Monthly,105,6,3,9.14,34,6,4,247.0
2418,23,Denver,437,Yearly,130,8,2,13.42,435,6,4,31.0
2419,21,New York,147,Monthly,67,14,2,0.53,59,9,1,137.0
2420,42,New York,45,Yearly,26,8,0,19.21,1,3,5,186.0
2421,60,New York,700,Yearly,421,9,3,18.83,315,7,3,186.0
2422,24,Los Angeles,434,Yearly,370,7,3,4.72,338,2,2,100.0
2423,19,Austin,626,Yearly,504,13,3,6.58,9,8,4,257.0
2424,56,New York,182,Yearly,49,4,0,6.43,84,10,1,252.0
2425,30,Los Angeles,201,Monthly,137,1,2,5.34,143,2,5,92.0
2426,48,New York,296,Yearly,88,4,0,16.87,20,0,3,81.0
2427,40,Austin,711,Monthly,612,2,2,18.04,468,1,4,7.0
2428,33,Chicago,480,Yearly,258,5,0,8.49,94,1,2,320.0
2429,30,Denver,684,Yearly,96,2,1,5.52,240,0,3,197.0
2430,43,South Andrewton,576,Yearly,22,9,1,19.51,248,4,5,192.0
2431,38,Seattle,677,Yearly,207,12,3,0.46,637,8,0,
2432,60,Los Angeles,609,Yearly,247,1,1,3.63,467,9,1,303.0
2433,55,Seattle,329,Monthly,207,5,0,8.7,290,10,3,190.0
2434,35,New York,441,Monthly,316,11,2,15.95,334,2,1,324.0
2435,47,New York,362,Yearly,219,4,1,19.56,230,1,4,187.0
2436,35,Chicago,637,Yearly,183,4,1,1.64,622,0,1,223.0
2437,44,Chicago,278,Yearly,8,7,1,5.86,207,1,3,150.0
2438,40,Chicago,503,Yearly,191,3,1,15.82,107,3,2,177.0
2439,42,Austin,78,Monthly,48,13,1,19.9,6,3,4,22.0
2440,58,East Destinyside,491,Yearly,463,2,4,16.52,148,1,0,
2441,48,New York,161,Yearly,5,0,2,13.95,39,2,2,9.0
2442,39,Denver,395,Monthly,143,2,1,9.69,215,10,2,179.0
2443,58,Los Angeles,223,Yearly,166,5,3,15.22,36,4,3,157.0
2444,35,Edwardmouth,451,Monthly,413,2,2,0.38,201,3,0,
2445,53,Chicago,422,Yearly,78,14,2,1.4,179,5,1,18.0
2446,39,Los Angeles,12,Monthly,4,13,1,7.96,4,5,4,12.0
2447,24,New York,331,Monthly,217,4,1,7.73,97,3,5,339.0
2448,48,Chicago,249,Yearly,244,7,4,18.38,160,0,2,239.0
2449,29,Los Angeles,628,Yearly,21,5,0,10.24,555,5,0,
2450,24,Los Angeles,48,Monthly,38,2,0,2.1,35,8,5,279.0
2451,20,Austin,318,Yearly,232,4,1,11.41,79,8,0,
2452,54,Los Angeles,68,Yearly,40,5,0,12.95,27,10,2,301.0
2453,59,Los Angeles,36,Monthly,21,7,3,11.68,18,8,5,233.0
2454,28,Chicago,297,Yearly,244,8,2,8.58,39,6,1,335.0
2455,50,Chicago,248,Yearly,209,10,4,16.18,160,4,4,160.0
2456,59,New York,355,Monthly,18,15,3,16.61,322,6,3,286.0
2457,54,Seattle,614,Monthly,340,0,2,11.65,397,1,0,
2458,25,Collinsport,254,Yearly,108,15,0,14.08,104,3,3,77.0
2459,41,New York,358,Monthly,154,11,3,8.15,358,6,0,
2460,23,New York,77,Yearly,33,7,4,1.83,76,8,0,
2461,41,Chicago,2,Monthly,1,5,0,16.67,2,1,4,308.0
2462,46,Los Angeles,452,Yearly,63,8,2,14.61,49,3,4,250.0
2463,59,Denver,352,Yearly,346,6,3,1.21,169,5,2,159.0
2464,32,Chicago,109,Yearly,55,1,0,11.34,59,5,2,56.0
2465,18,Austin,98,Monthly,6,11,0,11.85,97,3,2,266.0
2466,53,Chicago,106,Yearly,102,1,0,16.58,28,3,0,
2467,30,Courtneymouth,147,Monthly,132,12,4,12.53,32,8,1,168.0
2468,37,Chicago,210,Monthly,157,10,4,19.0,195,7,1,326.0
2469,25,Los Angeles,515,Monthly,491,1,4,2.23,484,3,0,
2470,23,New York,486,Monthly,228,8,3,0.74,95,7,5,107.0
2471,58,Austin,533,Yearly,140,11,1,14.11,186,4,3,154.0
2472,26,New York,88,Yearly,20,3,0,17.22,36,6,3,93.0
2473,37,New York,500,Yearly,455,2,0,7.12,52,7,3,99.0
2474,32,Jakeshire,652,Yearly,213,15,1,0.64,583,5,1,160.0
2475,30,Chicago,495,Yearly,440,3,2,9.45,73,9,3,237.0
2476,57,Denver,371,Monthly,341,4,2,4.1,328,4,2,8.0
2477,29,Los Angeles,166,Monthly,133,7,4,0.74,4,7,0,
2478,35,New York,65,Monthly,22,14,0,3.3,33,1,4,50.0
2479,44,Chicago,729,Yearly,631,4,0,9.59,334,2,3,124.0
2480,57,Los Angeles,323,Yearly,312,13,4,2.58,117,7,5,69.0
2481,59,Los Angeles,18,Monthly,4,15,0,3.5,2,4,1,195.0
2482,51,Jameshaven,561,Monthly,465,4,2,18.64,171,7,0,
2483,47,Los Angeles,349,Monthly,46,1,3,15.78,347,3,5,235.0
2484,58,Los Angeles,530,Monthly,32,6,0,10.29,483,7,4,77.0
2485,41,New York,307,Yearly,192,9,0,2.04,55,10,1,135.0
2486,40,Austin,331,Monthly,231,2,4,9.44,155,8,0,
2487,58,New York,266,Monthly,266,2,2,11.9,242,7,5,345.0
2488,37,Chicago,170,Monthly,170,11,2,16.84,86,6,3,275.0
2489,43,Chicago,140,Yearly,58,10,2,10.7,128,2,0,
2490,50,Los Angeles,422,Yearly,312,10,0,11.06,305,2,2,183.0
2491,59,Los Angeles,79,Monthly,21,8,2,15.66,35,4,3,181.0
2492,47,Los Angeles,620,Yearly,181,4,2,3.79,159,9,2,347.0
2493,46,Samanthamouth,531,Monthly,34,4,1,8.23,177,7,5,189.0
2494,20,Austin,35,Monthly,4,2,4,10.8,19,3,0,
2495,56,Chicago,332,Yearly,34,7,4,18.5,94,10,1,32.0
2496,19,New York,489,Yearly,24,10,0,4.41,411,4,2,189.0
2497,59,New York,130,Yearly,60,7,4,7.18,112,1,2,222.0
2498,58,New York,189,Monthly,15,1,2,16.72,65,4,4,340.0
2499,23,Los Angeles,369,Yearly,340,6,2,9.36,29,3,0,
2500,50,Port Latoya,563,Monthly,243,9,1,14.77,226,8,2,157.0
2501,55,Denver,456,Monthly,195,5,2,16.43,273,0,4,79.0
2502,47,New York,537,Monthly,397,8,3,7.89,62,6,3,109.0
2503,46,Chicago,308,Yearly,41,3,1,17.03,249,9,4,133.0
2504,20,New York,59,Monthly,42,6,2,7.48,23,9,4,99.0
2505,33,New York,484,Monthly,414,8,3,13.38,228,2,0,
2506,36,Chicago,443,Monthly,319,1,2,10.52,76,8,2,51.0
2507,35,Chicago,531,Yearly,91,10,1,17.02,192,8,0,
2508,45,Los Angeles,94,Monthly,27,4,1,17.18,40,2,0,
2509,52,Lopezhaven,170,Yearly,22,2,4,17.95,131,8,3,149.0
2510,35,New York,669,Monthly,609,7,4,16.67,234,1,5,124.0
2511,41,Los Angeles,118,Monthly,95,0,3,8.18,26,5,2,251.0
2512,47,East Andrewburgh,191,Yearly,142,1,4,18.65,86,6,1,347.0
2513,34,Los Angeles,460,Yearly,222,13,0,13.74,186,9,5,97.0
2514,20,West Wayne,701,Monthly,134,14,0,17.5,402,2,4,283.0
2515,49,Davidhaven,433,Monthly,355,2,1,4.18,302,1,5,133.0
2516,47,Chicago,67,Yearly,13,12,1,11.13,58,2,0,
2517,29,New York,532,Yearly,9,2,4,15.67,22,8,4,273.0
2518,56,Los Angeles,93,Yearly,25,0,2,8.25,37,6,1,41.0
2519,24,Austin,114,Monthly,77,3,1,13.03,36,10,1,216.0
2520,53,New York,362,Yearly,237,3,1,17.81,275,8,0,
2521,55,Los Angeles,173,Monthly,99,10,0,16.18,49,6,4,189.0
2522,37,Los Angeles,220,Yearly,205,8,1,12.54,108,2,1,161.0
2523,48,Los Angeles,382,Monthly,64,10,4,2.28,297,6,5,141.0
2524,36,New York,20,Monthly,1,10,2,16.52,6,5,3,349.0
2525,43,New York,141,Yearly,51,0,1,4.22,20,7,5,327.0
2526,36,New York,597,Yearly,120,0,0,4.5,515,8,4,97.0
2527,59,New Feliciaburgh,64,Yearly,41,10,4,13.13,7,9,0,
2528,20,Chicago,85,Monthly,63,7,1,3.09,24,7,4,160.0
2529,18,Seattle,12,Monthly,1,0,2,2.63,6,5,0,
2530,28,New York,385,Yearly,244,4,4,12.09,214,6,5,352.0
2531,51,Los Angeles,158,Monthly,61,11,3,3.8,77,0,2,237.0
2532,33,Seattle,180,Monthly,118,6,3,1.08,171,0,5,335.0
2533,19,Jamieview,56,Yearly,14,15,3,0.93,32,10,4,301.0
2534,42,Los Angeles,185,Monthly,101,3,1,18.0,156,6,4,160.0
2535,55,Denver,478,Yearly,328,9,3,14.41,249,8,1,7.0
2536,26,Denver,433,Yearly,297,0,2,8.39,316,4,3,71.0
2537,39,Los Angeles,494,Yearly,15,15,0,14.65,312,3,4,6.0
2538,24,Seattle,149,Monthly,63,15,1,19.14,86,2,0,
2539,29,Austin,623,Yearly,544,3,4,15.14,512,2,3,364.0
2540,40,New York,151,Monthly,140,14,0,2.83,119,0,0,
2541,36,Amymouth,37,Monthly,36,1,3,12.37,28,10,5,300.0
2542,56,Los Angeles,696,Yearly,458,10,4,0.82,696,6,0,
2543,53,Los Angeles,116,Yearly,83,4,0,17.35,43,7,3,233.0
2544,54,New York,507,Monthly,169,8,3,1.42,386,9,5,102.0
2545,25,Chicago,102,Monthly,25,0,3,2.03,98,9,2,213.0
2546,60,New York,445,Yearly,244,11,2,13.68,300,4,1,243.0
2547,59,Chicago,293,Monthly,173,6,0,12.14,125,7,2,179.0
2548,31,Denver,232,Yearly,166,8,3,15.17,33,10,1,218.0
2549,19,New York,522,Yearly,15,11,2,3.91,339,3,5,170.0
2550,28,Chicago,661,Monthly,175,9,2,12.58,515,0,0,
2551,27,New York,33,Yearly,8,2,3,6.93,18,0,4,226.0
2552,49,New York,270,Yearly,254,0,1,13.22,191,6,4,353.0
2553,54,New York,252,Yearly,143,10,1,4.98,200,6,4,42.0
2554,35,Chicago,45,Yearly,11,3,4,17.26,36,2,4,301.0
2555,60,Chicago,186,Yearly,116,1,1,3.41,131,9,1,221.0
2556,35,New York,142,Monthly,30,14,2,12.0,89,10,5,291.0
2557,18,Los Angeles,711,Monthly,587,2,4,6.18,417,10,1,144.0
2558,38,Lake Rebecca,433,Monthly,429,0,4,12.51,360,10,1,22.0
2559,59,Chicago,404,Yearly,390,2,2,12.68,120,2,5,344.0
2560,48,New York,473,Yearly,218,0,4,14.83,415,4,4,312.0
2561,40,Seattle,633,Yearly,442,10,2,5.9,205,6,2,213.0
2562,56,New York,579,Monthly,393,6,2,6.16,62,9,4,259.0
2563,52,Chicago,687,Monthly,54,12,2,12.31,44,8,2,304.0
2564,29,Chicago,701,Monthly,217,11,1,10.29,551,1,1,305.0
2565,31,Hernandezville,440,Monthly,201,0,3,1.58,159,0,3,61.0
2566,53,Los Angeles,92,Yearly,44,10,4,5.93,16,8,3,259.0
2567,39,New York,260,Monthly,39,3,0,3.95,49,4,4,86.0
2568,56,New York,191,Yearly,152,14,3,15.37,48,3,1,148.0
2569,42,Los Angeles,39,Monthly,26,0,4,16.8,29,9,5,349.0
2570,26,Los Angeles,335,Yearly,84,13,0,9.54,125,1,2,182.0
2571,53,Chicago,579,Yearly,389,1,0,2.36,205,1,3,69.0
2572,43,New York,118,Monthly,41,12,2,5.33,68,4,4,7.0
2573,49,Chicago,230,Yearly,25,6,3,19.32,114,2,2,329.0
2574,53,New York,639,Monthly,94,3,0,16.81,324,7,0,
2575,58,New York,364,Yearly,295,2,3,7.72,50,8,2,87.0
2576,58,North Susanmouth,176,Yearly,100,13,2,7.53,107,7,4,135.0
2577,53,Denver,315,Monthly,217,9,0,8.66,134,2,1,126.0
2578,33,New York,685,Yearly,198,8,3,1.9,495,5,4,148.0
2579,48,New York,402,Monthly,288,5,1,0.57,256,10,2,148.0
2580,50,Los Angeles,637,Monthly,494,15,0,16.8,132,9,5,325.0
2581,55,Chicago,635,Monthly,323,5,4,15.4,258,4,0,
2582,41,New York,152,Yearly,102,5,2,19.69,119,7,0,
2583,23,Los Angeles,705,Yearly,386,2,0,17.97,584,7,0,
2584,22,Austin,592,Monthly,9,0,4,17.02,423,4,2,159.0
2585,51,Denver,618,Yearly,92,10,2,15.06,541,7,2,292.0
2586,22,Austin,301,Yearly,231,9,0,14.84,140,3,0,
2587,27,Denver,292,Yearly,69,14,0,12.52,7,4,1,281.0
2588,52,Austin,436,Yearly,95,9,2,6.05,330,2,3,259.0
2589,28,New Jennifer,516,Yearly,433,5,4,9.8,206,2,2,331.0
2590,54,Denver,696,Yearly,116,7,1,10.63,639,2,1,73.0
2591,60,Denver,580,Monthly,178,5,3,12.97,483,9,0,
2592,31,Chicago,680,Yearly,424,15,1,2.15,175,8,3,100.0
2593,27,Los Angeles,146,Monthly,113,7,4,13.46,141,8,1,135.0
2594,39,Jessicahaven,466,Monthly,310,10,0,2.99,345,3,3,342.0
2595,43,Los Angeles,488,Monthly,459,7,1,5.7,201,9,0,
2596,54,Los Angeles,659,Monthly,384,10,2,13.45,30,7,1,98.0
2597,20,New York,666,Monthly,26,4,4,5.7,190,1,4,326.0
2598,40,Chicago,257,Monthly,7,7,1,15.72,222,7,5,130.0
2599,36,Los Angeles,262,Yearly,201,12,1,1.32,167,5,0,
2600,31,New York,463,Yearly,276,7,3,10.11,73,9,4,244.0
2601,51,Denver,56,Monthly,32,3,1,9.86,34,8,1,30.0
2602,28,Denver,281,Yearly,2,3,3,7.52,135,6,3,286.0
2603,49,Los Angeles,165,Yearly,114,9,1,4.08,162,10,3,308.0
2604,40,Shermanview,289,Yearly,256,9,3,4.86,70,0,2,177.0
2605,53,New York,31,Monthly,21,8,2,5.43,10,4,0,
2606,27,Chicago,444,Yearly,15,7,0,3.24,277,8,5,14.0
2607,49,Chicago,585,Yearly,482,7,3,19.35,399,1,2,89.0
2608,56,New York,389,Yearly,134,2,0,17.73,182,10,3,88.0
2609,33,Chicago,300,Yearly,67,3,1,18.98,283,7,4,290.0
2610,50,East Stephen,132,Monthly,128,5,2,3.3,40,1,4,44.0
2611,56,South Stevemouth,359,Monthly,355,10,2,4.48,110,3,1,150.0
2612,53,Los Angeles,535,Monthly,390,4,3,1.45,477,5,2,261.0
2613,50,Rogersport,57,Yearly,33,15,4,9.64,20,0,2,249.0
2614,55,New York,36,Monthly,6,1,0,11.37,1,8,5,232.0
2615,18,Los Angeles,525,Monthly,84,9,4,6.66,319,3,5,247.0
2616,33,Austin,35,Monthly,9,4,4,19.47,5,8,3,180.0
2617,46,New York,257,Monthly,243,12,2,1.67,188,0,2,320.0
2618,48,Chicago,115,Monthly,18,6,3,14.89,58,10,5,207.0
2619,26,Austin,363,Monthly,2,9,0,1.9,173,5,5,338.0
2620,49,New York,438,Monthly,18,1,1,16.02,336,8,5,49.0
2621,25,New York,720,Monthly,636,15,1,13.27,531,9,1,284.0
2622,44,Seattle,417,Yearly,41,0,1,8.29,169,0,5,253.0
2623,41,New York,117,Yearly,93,14,0,2.03,14,6,5,160.0
2624,31,New York,675,Monthly,671,7,0,19.94,220,7,3,186.0
2625,46,Chicago,317,Monthly,158,2,4,19.02,126,0,4,25.0
2626,43,New York,355,Yearly,163,1,2,13.26,43,5,4,255.0
2627,22,Chicago,83,Monthly,78,11,0,11.49,34,10,2,2.0
2628,58,East Chadmouth,391,Monthly,309,15,0,14.43,138,9,4,171.0
2629,39,Los Angeles,555,Monthly,324,13,2,17.08,261,3,5,338.0
2630,40,Los Angeles,47,Yearly,2,12,2,8.62,4,5,1,243.0
2631,36,Chicago,333,Monthly,250,7,2,8.39,213,8,5,20.0
2632,22,New York,454,Monthly,184,12,3,10.73,116,5,1,160.0
2633,54,New Tylermouth,163,Monthly,75,13,1,18.99,27,1,4,135.0
2634,23,Denver,597,Monthly,21,2,1,16.44,419,1,5,259.0
2635,52,Los Angeles,330,Yearly,293,2,0,12.4,230,0,0,
2636,30,Los Angeles,713,Monthly,90,11,0,14.63,708,2,5,203.0
2637,30,Chicago,243,Monthly,53,12,3,1.4,12,1,0,
2638,59,New York,381,Monthly,269,2,0,10.07,183,3,2,231.0
2639,32,Chicago,223,Yearly,110,9,1,1.67,150,3,4,116.0
2640,44,Chicago,342,Monthly,75,6,3,16.6,25,1,1,324.0
2641,41,New York,728,Monthly,62,11,2,18.94,683,9,3,40.0
2642,50,Seattle,394,Yearly,60,15,2,0.66,191,10,1,17.0
2643,27,New York,421,Monthly,24,2,4,10.97,147,8,1,322.0
2644,23,Denver,289,Yearly,3,9,1,10.25,12,2,5,42.0
2645,37,New York,601,Monthly,145,2,4,17.95,458,8,1,226.0
2646,28,Los Angeles,724,Yearly,257,12,0,12.2,716,10,1,91.0
2647,24,Chicago,596,Monthly,305,3,3,13.1,286,0,5,13.0
2648,44,Los Angeles,686,Monthly,376,1,3,7.0,374,7,0,
2649,40,Austin,548,Monthly,15,2,0,14.84,251,9,1,148.0
2650,31,Chicago,190,Yearly,124,7,1,19.48,160,1,2,143.0
2651,24,Los Angeles,125,Monthly,47,9,1,3.33,108,5,0,
2652,26,New York,473,Yearly,225,3,1,7.6,449,10,1,234.0
2653,23,New York,433,Yearly,326,13,1,9.99,420,1,5,190.0
2654,39,Port John,67,Monthly,61,4,2,15.27,27,7,4,92.0
2655,49,Los Angeles,229,Yearly,211,3,1,8.36,93,10,1,239.0
2656,52,Los Angeles,520,Yearly,389,15,4,13.04,165,7,4,220.0
2657,22,Seattle,691,Monthly,225,3,4,12.56,665,2,2,36.0
2658,54,Los Angeles,374,Monthly,174,6,0,6.05,59,2,0,
2659,35,Los Angeles,109,Monthly,97,0,4,5.68,90,8,1,3.0
2660,18,New York,676,Monthly,565,14,0,7.38,504,0,1,131.0
2661,37,Los Angeles,671,Yearly,618,12,4,11.45,546,2,0,
2662,50,Austin,716,Yearly,584,14,2,3.03,567,2,3,46.0
2663,57,Los Angeles,129,Monthly,25,13,3,2.08,24,10,4,108.0
2664,57,Denver,365,Yearly,9,8,0,5.32,360,6,4,176.0
2665,27,New York,80,Yearly,21,0,0,10.84,74,1,1,338.0
2666,40,New York,442,Yearly,96,10,3,3.96,233,2,2,142.0
2667,24,Austin,704,Yearly,601,3,0,16.13,696,9,3,266.0
2668,59,Los Angeles,566,Yearly,250,4,3,18.89,340,4,3,8.0
2669,48,New York,129,Monthly,70,3,3,14.06,4,10,3,300.0
2670,28,Moralesstad,457,Monthly,134,8,0,6.06,149,1,4,322.0
2671,38,Keithfort,447,Monthly,40,8,2,15.98,327,0,4,35.0
2672,49,Chicago,294,Monthly,114,1,3,7.6,158,3,5,114.0
2673,44,Seattle,384,Monthly,283,7,3,15.26,118,10,2,125.0
2674,33,New York,488,Monthly,118,7,2,7.0,458,1,1,220.0
2675,50,Los Angeles,431,Monthly,205,7,4,13.98,11,7,1,306.0
2676,52,Seattle,495,Monthly,100,12,2,19.73,23,1,5,69.0
2677,57,Chicago,610,Monthly,487,10,3,6.62,158,4,2,248.0
2678,57,New York,542,Monthly,475,15,0,11.97,286,4,3,197.0
2679,47,New York,393,Monthly,94,9,3,6.84,44,0,0,
2680,54,Los Angeles,266,Yearly,141,15,1,19.87,236,2,3,248.0
2681,47,Chicago,670,Yearly,588,6,4,4.4,277,3,2,74.0
2682,28,New York,332,Monthly,266,0,0,6.62,182,10,5,162.0
